text,modality_id,id
мнухина,1,7225
меллина,1,7226
орнамент,1,7227
бордюр,1,7228
кристаллографический,1,7229
тор,1,7230
интрон,1,7231
рубис,1,7232
квазирасстояние,1,7233
квазиметрика,1,7234
трансформационный,1,7235
видеоинформационный,1,7236
натурный,1,7237
реалистичность,1,7238
учебник,1,7239
самоподобный,1,7240
билинейный,1,7241
макаров,1,7242
самопересечение,1,7243
эрозия,1,7244
дилатация,1,7245
бицикл,1,7246
сидякина,1,7247
радиосервис,1,7248
николенко,1,7249
академический,1,7250
радиостанция,1,7251
диджей,1,7252
лайва,1,7253
слушатель,1,7254
голосовать,1,7255
респондент,1,7256
бикластеризация,1,7257
прослушать,1,7258
понравиться,1,7259
заслуживать,1,7260
хаба,1,7261
электроэнергия,1,7262
маржинальный,1,7263
электроэнергетический,1,7264
оптовый,1,7265
хабов,1,7266
биометрия,1,7267
фальсифицировать,1,7268
побитно,1,7269
экстрактор,1,7270
хелпереть,1,7271
романченко,1,7272
полиномиален,1,7273
русскоязычный,1,7274
эрдеш,1,7275
вишняк,1,7276
малин,1,7277
нехарактерный,1,7278
псевдодвигаться,1,7279
вкит,1,7280
шаповалов,1,7281
суперпиксель,1,7282
неравномерно,1,7283
михаил,1,7284
андрей,1,7285
рюкзак,1,7286
унимодулярный,1,7287
накрытие,1,7288
лэнд,1,7289
дойг,1,7290
зацикленный,1,7291
переброска,1,7292
горбац,1,7293
пытьевский,1,7294
эйзенштейн,1,7295
штрассена,1,7296
квазиканонический,1,7297
арифметик,1,7298
модулярный,1,7299
ферма,1,7300
нерепрезентативный,1,7301
чернявский,1,7302
собственность,1,7303
безработица,1,7304
полусумма,1,7305
закольцованность,1,7306
идеизм,1,7307
рассудочный,1,7308
гамильтонов,1,7309
кроссинговер,1,7310
предписать,1,7311
переналадка,1,7312
сплайновый,1,7313
скоростной,1,7314
волков,1,7315
эйконала,1,7316
вступление,1,7317
скважина,1,7318
слоистость,1,7319
перемещать,1,7320
ингга,1,7321
иркутский,1,7322
кернельный,1,7323
дьюин,1,7324
типпинга,1,7325
хемоинформатика,1,7326
биматричный,1,7327
некооперативный,1,7328
фазифицированный,1,7329
переписываться,1,7330
предстоять,1,7331
метамоделирование,1,7332
штифель,1,7333
суррогатный,1,7334
пшеничный,1,7335
метрически,1,7336
рекорд,1,7337
перечислительный,1,7338
дуализация,1,7339
псевдоголографический,1,7340
псевдоголограмма,1,7341
транспозиция,1,7342
коллаж,1,7343
иммуноклеточный,1,7344
чужеродный,1,7345
вирус,1,7346
масич,1,7347
шкалируемость,1,7348
ланцош,1,7349
тридиагонализация,1,7350
ленточный,1,7351
тридиагональный,1,7352
бисекция,1,7353
холецкий,1,7354
хищник,1,7355
книжный,1,7356
обученность,1,7357
среднедушевой,1,7358
оплата,1,7359
утончение,1,7360
неразмеченный,1,7361
сложённый,1,7362
революция,1,7363
микрошлиф,1,7364
чугун,1,7365
графит,1,7366
диаметральный,1,7367
хлопьевидный,1,7368
обслуживать,1,7369
отрабатывать,1,7370
ненормированный,1,7371
валидационный,1,7372
четырехядерный,1,7373
публичный,1,7374
разноточный,1,7375
аэродинамический,1,7376
крыло,1,7377
растригин,1,7378
осциллировать,1,7379
осцилляция,1,7380
видеокарта,1,7381
столбцовый,1,7382
максиминный,1,7383
радиоактивный,1,7384
высказывать,1,7385
дружить,1,7386
латентно,1,7387
трудоустройство,1,7388
выпускник,1,7389
анкетирование,1,7390
подработка,1,7391
внеучебный,1,7392
аипп,1,7393
инкрементальный,1,7394
поленов,1,7395
шиномонтажный,1,7396
панель,1,7397
живопись,1,7398
мурашов,1,7399
березин,1,7400
аутентичный,1,7401
кисть,1,7402
мазка,1,7403
вкладываться,1,7404
гога,1,7405
копировать,1,7406
незаметный,1,7407
искусствовед,1,7408
медиа,1,7409
аннотироваться,1,7410
разветвить,1,7411
технико,1,7412
инвестирование,1,7413
пай,1,7414
капитализация,1,7415
средневзвешенный,1,7416
неиндексный,1,7417
публиковаться,1,7418
пайщик,1,7419
райффайзный,1,7420
сбербанк,1,7421
электро,1,7422
магнитоэнцефалограмма,1,7423
блюменталь,1,7424
гетур,1,7425
леви,1,7426
прыжковый,1,7427
прыжок,1,7428
